"","NAME","CAND_OFFICE_ST","TRANSACTION_AMT","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","GEN_ELECTION","GEN_ELECTION_PERCENT","Issues"
"5487","CLAIRE MCCASKILL FOR US SENATE","MO",1500,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"5488","MENENDEZ FOR SENATE","NJ",1500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Gun Rights"
"5489","STEELE FOR MARYLAND INC","MD",2500,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Jobs"
"5490","FEINSTEIN FOR SENATE","CA",5000,"S0CA00199","FEINSTEIN, DIANNE","DEM","W",59,"Big Business"
"5491","FRIENDS OF ROBERT C BYRD COMMITTEE","WV",2000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Abortion"
"5492","JON KYL FOR U S SENATE","AZ",2500,"S4AZ00030","KYL, JON","REP","W",52,"Jobs"
"5493","AKAKA IN 2006","HI",2000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Gun Rights"
"5494","STABENOW FOR US SENATE","MI",4000,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Jobs"
"5495","MARK KENNEDY 06","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Jobs"
"5496","ALOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",2000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Taxes"
"5497","FRIENDS OF JOE LIEBERMAN","CT",5000,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Big Business"
"5498","STEELE FOR MARYLAND INC","MD",5000,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Taxes"
"5499","FRIENDS OF CONRAD BURNS - 2006","MT",4000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Foreign Policy"
"5500","FRIENDS OF CONRAD BURNS - 2006","MT",3000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Jobs"
"5501","FEINSTEIN FOR SENATE","CA",1500,"S0CA00199","FEINSTEIN, DIANNE","DEM","W",59,"Big Business"
"5502","HAROLD FORD JR FOR TENNESSEE","TN",1500,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Foreign Policy"
"5503","MENENDEZ FOR SENATE","NJ",2000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"5504","FRIENDS OF SHERROD BROWN","OH",4000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Taxes"
"5505","TRENT LOTT FOR MISSISSIPPI","MS",1500,"S8MS00162","LOTT, TRENT","REP","W",63,"Abortion"
"5506","FRIENDS OF GEORGE ALLEN - 2006 PRIMARY ELECTION","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Gun Rights"
"5507","FRIENDS OF HILLARY-2006 GENERAL ELECTION","NY",2000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Gun Rights"
"5508","MARK KENNEDY 2006- GENERAL ELECTION","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Jobs"
"5509","BEN NELSON FOR U.S. SENATE COMMITTEE","NE",3000,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Taxes"
"5510","BROWN, SHERROD","OH",4000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Civil Liberties"
"5511","HATCH ELECTION COMMITTEE","UT",2000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Abortion"
"5512","TRENT LOTT FOR MISSISSIPPI","MS",5000,"S8MS00162","LOTT, TRENT","REP","W",63,"Big Business"
"5513","KAY BAILEY HUTCHISON FOR SENATE COMMITTEE","TX",5000,"S4TX00086","HUTCHISON, KAY BAILEY","REP","W",61,"Taxes"
"5514","FRIENDS OF HILLARY","NY",2000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Abortion"
"5515","KENNEDY FOR SENATE 2006","MA",5000,"S6MA00015","KENNEDY, EDWARD MOORE SENATOR","DEM","W",69,"Civil Liberties"
"5516","FRIENDS OF GEORGE ALLEN","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Taxes"
"5517","FRIENDS OF GEORGE ALLEN","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Foreign Policy"
"5518","SANTORUM 2006 INC","PA",3000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"5519","HATCH, ORRIN G","UT",2000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Civil Liberties"
"5520","MARK KENNEDY FOR SENATE","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Civil Liberties"
"5521","MARK KENNEDY FOR SENATE","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Jobs"
"5522","TALENT FOR SENATE COMMITTEE","MO",4000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Taxes"
"5523","MCCASKILL FOR MISSOURI","MO",5000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Taxes"
"5524","HATCH FOR SENATE","UT",2000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Gun Rights"
"5525","BEN NELSON FOR U.S. SENATE COMMITTEE","NE",2000,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Foreign Policy"
"5526","CHAFEE FOR SENATE","RI",5000,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Foreign Policy"
"5527","ENSIGN FOR SENATE","NV",5000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Jobs"
"5528","ENSIGN FOR SENATE","NV",5000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Abortion"
"5529","FRIENDS OF GEORGE ALLEN","VA",5000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Abortion"
"5530","THE HONORABLE MIKE DEWINE","OH",1039,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Abortion"
"5531","THE HONORABLE TRENT LOTT","MS",2500,"S8MS00162","LOTT, TRENT","REP","W",63,"Big Business"
"5532","STABENOW FOR U.S. SENATE","MI",2000,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Taxes"
"5533","FRIENDS FOR MIKE MCGAVICK","WA",2500,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Taxes"
"5534","FRIENDS OF HILLARY","NY",2000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Big Business"
"5535","JON KYL FOR U S SENATE","AZ",2000,"S4AZ00030","KYL, JON","REP","W",52,"Taxes"
"5536","STABENOW FOR US SENATE","MI",1500,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Foreign Policy"
"5537","FEINSTEIN FOR SENATE","CA",2000,"S0CA00199","FEINSTEIN, DIANNE","DEM","W",59,"Foreign Policy"
"5538","FEINSTEIN FOR SENATE","CA",2500,"S0CA00199","FEINSTEIN, DIANNE","DEM","W",59,"Jobs"
"5539","FRIENDS OF KENT CONRAD","ND",2000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Jobs"
"5540","CHAFEE FOR SENATE","RI",2000,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Big Business"
"5541","SNOWE FOR SENATE","ME",2000,"S4ME00055","SNOWE, OLYMPIA J","REP","W",74,"Taxes"
"5542","STABENOW FOR US SENATE","MI",2000,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Taxes"
"5543","TALENT FOR SENATE COMMITTEE","MO",5000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Foreign Policy"
"5544","STEELE FOR MARYLAND","MD",2000,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Jobs"
"5545","SANTORUM 2006 INC","PA",2500,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"5546","MENENDEZ FOR SENATE","NJ",5000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"5547","AKAKA IN 2006","HI",5000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Taxes"
"5548","TRENT LOTT FOR MISSISSIPPI","MS",1500,"S8MS00162","LOTT, TRENT","REP","W",63,"Civil Liberties"
"5549","FRIENDS OF CONRAD BURNS - 2006","MT",4000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Jobs"
"5550","STABENOW FOR US SENATE","MI",1500,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Gun Rights"
"5551","FRIENDS FOR MIKE MCGAVICK","WA",2000,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Big Business"
"5552","SANTORUM 2006","PA",5000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Gun Rights"
"5553","FRIENDS OF CONRAD BURNS - 2006","MT",5000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Abortion"
"5554","NELSON FOR U S SENATE","NE",2000,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Taxes"
"5555","FRIENDS OF DICK LUGAR","IN",2000,"S4IN00014","LUGAR, RICHARD G","REP","W",87,"Jobs"
"5556","FRIENDS OF KENT CONRAD","ND",2000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Gun Rights"
"5557","FRIENDS OF MIKE DEWINE","OH",3500,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Big Business"
"5558","SANTORUM FOR SENATE","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"5559","ALLEN FOR SENATE","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Big Business"
"5560","JON KYL FOR U S SENATE","AZ",2500,"S4AZ00030","KYL, JON","REP","W",52,"Jobs"
"5561","STEELE, MICHAEL","MD",5000,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Foreign Policy"
"5562","FRIENDS OF JOE LIEBERMAN","CT",2000,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Abortion"
"5563","HATCH FOR SENATE","UT",5000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Foreign Policy"
"5564","HATCH FOR SENATE","UT",4000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Abortion"
"5565","MENENDEZ FOR SENATE","NJ",5000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Foreign Policy"
"5566","NELSON FOR SENATE","FL",5000,"S8FL00166","NELSON, BILL","DEM","W",60,"Civil Liberties"
"5567","FRIENDS OF JOE LIEBERMAN","CT",2500,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Civil Liberties"
"5568","FRIENDS OF HILLARY","NY",2000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Civil Liberties"
"5569","MENENDEZ FOR SENATE","NJ",2000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Taxes"
"5570","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMA","NM",2000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Taxes"
"5571","BEN NELSON FOR U.S. SENATE COMMITTEE","FL",5000,"S8FL00166","NELSON, BILL","DEM","W",60,"Gun Rights"
"5572","FRIENDS OF SHERROD BROWN","OH",2000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Jobs"
"5573","BOB CASEY FOR PENNSYLVANIA","PA",2000,"S6PA00217","CASEY, ROBERT P JR","DEM","W",58,"Foreign Policy"
"5574","MIKE DEWINE FOR US SENATE","OH",2500,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Abortion"
"5575","ENSIGN FOR SENATE","NV",2500,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Gun Rights"
"5576","SANTORUM 2006","PA",2500,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Gun Rights"
"5577","MARK KENNEDY 06","MN",2500,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Gun Rights"
"5578","FRIENDS FOR MIKE MCGAVICK","WA",2000,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Foreign Policy"
"5579","JON KYL FOR U S SENATE","AZ",1363,"S4AZ00030","KYL, JON","REP","W",52,"Civil Liberties"
"5580","TALENT FOR SENATE COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Foreign Policy"
"5581","PEDERSON, JIM","AZ",5000,"S6AZ00142","PEDERSON, JIM","DEM","L",43,"Gun Rights"
"5582","WHITEHOUSE, SHELDON","RI",5000,"S6RI00221","WHITEHOUSE, SHELDON II","DEM","W",53,"Big Business"
"5583","WHITEHOUSE, SHELDON","RI",5000,"S6RI00221","WHITEHOUSE, SHELDON II","DEM","W",53,"Taxes"
"5584","TRENT LOTT FOR MISSISSIPPI","MS",4000,"S8MS00162","LOTT, TRENT","REP","W",63,"Jobs"
"5585","MENENDEZ FOR SENATE","NJ",2000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Foreign Policy"
"5586","HAROLD FORD JR FOR TENNESSEE","TN",5000,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Jobs"
"5587","SANDERS FOR SENATE","VT",2000,"S4VT00033","SANDERS, BERNARD","IND","W",65,"Big Business"
"5588","SANTORUM 2006 INC","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"5589","FRIENDS OF KATHERINE HARRIS","FL",5000,"S6FL00178","HARRIS, KATHERINE","REP","L",38,"Gun Rights"
"5590","FRIENDS OF MIKE MCGAVICK","WA",2500,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Taxes"
"5591","MARK KENNEDY 06","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Civil Liberties"
"5592","STEELE FOR MARYLAND INC.","MD",5000,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Big Business"
"5593","FRIENDS OF ROBERT C BYRD COMMITTEE","WV",2000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Jobs"
"5594","NELSON FOR U S SENATE","NE",2000,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Foreign Policy"
"5595","STEELE FOR MARYLAND INC","MD",18198,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Jobs"
"5596","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",2000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Jobs"
"5597","STABENOW FOR US SENATE","MI",1250,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Jobs"
"5598","FRIENDS OF KENT CONRAD","ND",2000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Abortion"
"5599","TALENT FOR SENATE COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Abortion"
"5600","BURNS, CONRAD","MT",5000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Taxes"
"5601","TALENT, JIM","MO",5000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Abortion"
"5602","STABENOW FOR US SENATE","MI",2000,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Foreign Policy"
"5603","TALENT FOR SENATE COMMITTEE","MO",5000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Abortion"
"5604","FRIENDS OF SHERROD BROWN","OH",5000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Jobs"
"5605","MENENDEZ FOR SENATE","NJ",5000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"5606","BOB CASEY FOR PENNSYLVANIA COMMITTEE","PA",2900,"S6PA00217","CASEY, ROBERT P JR","DEM","W",58,"Jobs"
"5607","BILL NELSON FOR SENATE","FL",2900,"S8FL00166","NELSON, BILL","DEM","W",60,"Foreign Policy"
"5608","STABENOW FOR US SENATE","MI",2900,"S8MI00281","STABENOW, DEBBIE","DEM","W",56,"Foreign Policy"
"5609","MCCASKILL FOR MISSOURI","MO",2900,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"5610","NELSON FOR US SENATE","NE",2900,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Foreign Policy"
"5611","FRIENDS OF ROBERT C. BYRD COMMITTEE","WV",2900,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Jobs"
"5612","PEDERSON 2006","AZ",5000,"S6AZ00142","PEDERSON, JIM","DEM","L",43,"Jobs"
"5613","SHERROD BROWN FOR US SENATE","OH",2000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Big Business"
"5614","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",2000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Abortion"
"5615","BEN CARDIN FOR SENATE","MD",2500,"S6MD03177","CARDIN, BENJAMIN L","DEM","W",54,"Foreign Policy"
"5616","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",1480,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Big Business"
"5617","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",5000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Foreign Policy"
"5618","Bob Casey For Pennsylvania Committee","PA",1492,"S6PA00217","CASEY, ROBERT P JR","DEM","W",58,"Foreign Policy"
"5619","FRIENDS FOR MIKE MCGAVICK","WA",2500,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Abortion"
"5620","FRIENDS OF KATHERINE HARRIS","FL",2500,"S6FL00178","HARRIS, KATHERINE","REP","L",38,"Abortion"
"5621","SANTORUM, RICK SEN.","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Gun Rights"
"5622","MENENDEZ FOR SENATE","NJ",1500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"5623","A LOT OF PEOPLE WHO SUPPORT J. BINGAMAN","NM",2000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Foreign Policy"
"5624","NELSON 2006","NE",2000,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Abortion"
"5625","FRIENDS OF HILLARY","NY",5000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Abortion"
"5626","FRIENDS OF JOE LIEBERMAN","CT",2000,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Taxes"
"5627","CARPER FOR SENATE","DE",4000,"S8DE00079","CARPER, THOMAS R","DEM","W",70,"Big Business"
"5628","FRIENDS OF HILLARY","NY",5000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Gun Rights"
"5629","FRIENDS OF DICK LUGAR INC.","IN",4000,"S4IN00014","LUGAR, RICHARD G","REP","W",87,"Civil Liberties"
"5630","LINCOLN CHAFEE FOR U.S. SENATE","RI",2500,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Civil Liberties"
"5631","MIKE DEWINE FOR US SENATE","OH",2000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Abortion"
"5632","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",4000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Big Business"
"5633","FRIENDS OF JOE LIEBERMAN","CT",5000,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Foreign Policy"
"5634","FRIENDS OF SHERROD BROWN","OH",3000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Gun Rights"
"5635","FRIENDS OF CRAIG THOMAS","WY",2000,"S4WY00055","THOMAS, CRAIG","REP","W",70,"Big Business"
"5636","SANDERS FOR SENATE","VT",5000,"S4VT00033","SANDERS, BERNARD","IND","W",65,"Taxes"
"5637","JON KYL FOR U S SENATE","AZ",2000,"S4AZ00030","KYL, JON","REP","W",52,"Taxes"
"5638","CHAFEE FOR SENATE","RI",2500,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Taxes"
"5639","MENENDEZ FOR SENATE","NJ",4000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"5640","FRIENDS OF KENT CONRAD","ND",5000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Jobs"
"5641","ENSIGN FOR SENATE","NV",2000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Abortion"
"5642","SANTORUM 2006","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"5643","TALENT FOR SENATE COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"5644","TALENT FOR SENATE COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Jobs"
"5645","BILL NELSON FOR U S SENATE","FL",5000,"S8FL00166","NELSON, BILL","DEM","W",60,"Big Business"
"5646","TALENT FOR SENATE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Big Business"
"5647","MARK KENNEDY 06","MN",2000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Big Business"
"5648","FRIENDS OF ROBERT C. BYRD COMMITTEE","WV",2000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Foreign Policy"
"5649","FRIENDS FOR MIKE MCGAVICK","WA",1500,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Foreign Policy"
"5650","FRIENDS OF ROBERT C BYRD COMMITTEE","WV",2000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Foreign Policy"
"5651","TALENT FOR SENATE","MO",5000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Foreign Policy"
"5652","MICHAEL STEELE FOR MARYLAND","MD",5000,"S6MD03201","STEELE, MICHAEL","REP","L",44,"Taxes"
"5653","MIKE DEWINE FOR US SENATE 2006","OH",5000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Big Business"
"5654","MARK KENNEDY '06","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Taxes"
"5655","FRIENDS OF GEORGE ALLEN","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Big Business"
"5656","SANTORUM 2006","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Foreign Policy"
"5657","NELSON 2006","NE",5000,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Taxes"
"5658","HAROLD FORD JR. FOR TENNESSEE","TN",2500,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Foreign Policy"
"5659","MENENDEZ FOR SENATE","NJ",2500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Big Business"
"5660","MCCASKILL FOR MISSOURI","MO",2000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"5661","TALENT FOR SENATE COMMITTEE","MO",2500,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Big Business"
"5662","FRIENDS OF KENT CONRAD","ND",2500,"S6ND00058","CONRAD, KENT","DEM","W",68,"Jobs"
"5663","A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN","NM",2000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Civil Liberties"
"5664","FRIENDS OF KENT CONRAD","ND",2000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Abortion"
"5665","FRIENDS OF JOE LIEBERMAN","CT",2500,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Civil Liberties"
"5666","NELSON FOR U S SENATE","NE",2500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Civil Liberties"
"5667","NELSON FOR U S SENATE","NE",2500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Jobs"
"5668","BILL NELSON FOR U.S. SENATE","FL",1500,"S8FL00166","NELSON, BILL","DEM","W",60,"Gun Rights"
"5669","FRIENDS OF JOE LIEBERMAN","CT",2000,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Foreign Policy"
"5670","FRIENDS OF HILLARY","NY",2000,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Big Business"
"5671","BEN CARDIN FOR SENATE","MD",5000,"S6MD03177","CARDIN, BENJAMIN L","DEM","W",54,"Gun Rights"
"5672","ENSIGN FOR SENATE","NV",2000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Foreign Policy"
"5673","TALENT MAJORITY COMMITTEE","MO",3000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"5674","TALENT VICTORY COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Abortion"
"5675","TRENT LOTT FOR MISSISSIPPI","MS",2000,"S8MS00162","LOTT, TRENT","REP","W",63,"Civil Liberties"
"5676","SANTORUM 2006 INC.","PA",5000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Gun Rights"
"5677","TALENT FOR SENATE","MO",5000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"5678","Miller Ellen E.","PA",1492,"S6PA00217","CASEY, ROBERT P JR","DEM","W",58,"Jobs"
"5679","TRENT LOTT FOR MISSISSIPPI","MS",2000,"S8MS00162","LOTT, TRENT","REP","W",63,"Gun Rights"
"5680","JON KYL FOR SENATE","AZ",2000,"S4AZ00030","KYL, JON","REP","W",52,"Taxes"
"5681","BEN CARDIN FOR SENATE","MD",2000,"S6MD03177","CARDIN, BENJAMIN L","DEM","W",54,"Abortion"
"5682","SANTORUM 2006","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Gun Rights"
"5683","MENENDEZ FOR SENATE","NJ",2500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Taxes"
"5684","BOB CASEY FOR PENNSYLVANIA COMMITTEE","PA",2000,"S6PA00217","CASEY, ROBERT P JR","DEM","W",58,"Abortion"
"5685","AKAKA IN 2006","HI",2000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Civil Liberties"
"5686","AKAKA IN 2006","HI",2000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Jobs"
"5687","HATCH ELECTION CMTE","UT",2000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Foreign Policy"
"5688","SANTORUM 2006","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Jobs"
"5689","FRIENDS OF CONRAD BURNS - 2006","MT",4000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Foreign Policy"
"5690","SANTORUM 2006","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Foreign Policy"
"5691","TALENT FOR SENATE COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Foreign Policy"
"5692","KAY BAILEY HUTCHISON FOR","TX",2000,"S4TX00086","HUTCHISON, KAY BAILEY","REP","W",61,"Foreign Policy"
"5693","FRIENDS OF ROBERT C BYRD JR COMMITTEE","WV",3000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Civil Liberties"
"5694","JON KYL FOR U S SENATE","AZ",2000,"S4AZ00030","KYL, JON","REP","W",52,"Civil Liberties"
"5695","ENSIGN FOR SENATE","NV",3000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Foreign Policy"
"5696","FRIENDS OF GEORGE ALLEN","VA",4000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Civil Liberties"
"5697","MARK KENNEDY 06","MN",3000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Civil Liberties"
"5698","FRIENDS OF LIEBERMAN","CT",2000,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Taxes"
"5699","AKAKA FOR SENATE 2006","HI",5000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Foreign Policy"
"5700","AKAKA FOR SENATE 2006","HI",5000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Foreign Policy"
